Feature,Top Mean,Bottom Mean,tokens to include,tokens to avoid,Importance
Dignity,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Dilemma,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Diluted,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Diminishing,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Dip,0.002741979709350151,0.0019193857965451055,1.4285714285714286,0.7,0.0
Dipped,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Dips,0.0013709898546750755,0.0005483959418700301,2.5000000000000004,0.39999999999999997,0.0
Dire,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Direction,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Directors,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Dirty,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Disappear,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Disappoint,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Disappoints,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Disaster,0.0005483959418700301,0.0010967918837400603,0.5,2.0,0.0
Discipline,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Discord,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Discount,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
Discovered,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Discovery,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Discuss,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Discussion,0.0013709898546750755,0.00027419797093501506,5.000000000000001,0.19999999999999998,0.0
Disgusting,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Disinformation,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Disney,0.0005483959418700301,0.0024677817384151355,0.22222222222222224,4.5,0.0
Disrupt,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Disrupting,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Disruption,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Disrupts,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Distributive,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
District,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Ditches,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Ditching,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Dive,0.0013709898546750755,0.0010967918837400603,1.2500000000000002,0.7999999999999999,0.0
Divergence,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Diversification,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Diversify,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Diversity,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Divided,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Dividend,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Dividends,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Do,0.005483959418700302,0.004661365505895256,1.1764705882352944,0.8499999999999999,0.0
DoJ,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Doc,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Doctor,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Does,0.0024677817384151355,0.0019193857965451055,1.2857142857142856,0.7777777777777778,0.0
Doesn,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Dog,0.00027419797093501506,0.002741979709350151,0.09999999999999999,10.000000000000002,0.0
Doge,0.00027419797093501506,0.002741979709350151,0.09999999999999999,10.000000000000002,0.0
DogeDash,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Dogecoin,0.0021935837674801205,0.004112969564025226,0.5333333333333333,1.875,0.0
Dogelon,0.0008225939128050452,0.0021935837674801205,0.375,2.6666666666666665,0.0
Doing,0.0013709898546750755,0.0021935837674801205,0.6250000000000001,1.5999999999999999,0.0
Dolev,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Dollar,0.003290375651220181,0.003838771593090211,0.8571428571428572,1.1666666666666665,0.0
Dollars,0.0008225939128050452,0.002741979709350151,0.3,3.3333333333333335,0.0
Domestic,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Dominance,0.0010967918837400603,0.0005483959418700301,2.0,0.5,0.0
Dominate,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Don,0.006306553331505347,0.004387167534960241,1.4375000000000002,0.6956521739130435,0.0
Donald,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Donations,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
Done,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
Dont,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Doom,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Dormancy,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Dorsey,0.0013709898546750755,0.0021935837674801205,0.6250000000000001,1.5999999999999999,0.0
Dot,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Double,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Doubled,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Doubles,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Doudna,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Doug,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Dow,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Down,0.003290375651220181,0.003290375651220181,1.0,1.0,0.0
Downside,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
Downtrend,0.0008225939128050452,0.0010967918837400603,0.75,1.3333333333333333,0.0
Dr,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Draftkings,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Drain,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Drainage,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Drake,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Drama,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Draper,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Drawdown,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Drill,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Drive,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Driven,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Driver,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Driving,0.00027419797093501506,0.0013709898546750755,0.19999999999999998,5.000000000000001,0.0
Drone,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Drop,0.004661365505895256,0.003016177680285166,1.5454545454545452,0.6470588235294118,0.0
Dropouts,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Dropped,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Dropping,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Drops,0.0024677817384151355,0.0019193857965451055,1.2857142857142856,0.7777777777777778,0.0
Dual,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Dubai,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Dubious,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Duckling,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Due,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
Dumb,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Dump,0.002741979709350151,0.0008225939128050452,3.3333333333333335,0.3,0.0
Dumped,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Dumping,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
Dumps,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
Dungeon,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
During,0.0016451878256100905,0.0016451878256100905,1.0,1.0,0.0
Duty,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Dvision,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
DyDx,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
Dying,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
Dylan,0.0008225939128050452,0.004661365505895256,0.17647058823529413,5.666666666666666,0.0
Dynamic,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
Dystopian,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EACH,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EARLY,0.003016177680285166,0.0013709898546750755,2.1999999999999997,0.4545454545454546,0.0
EARN,0.0013709898546750755,0.006306553331505347,0.2173913043478261,4.6,0.0
EARNING,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EARNINGS,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
EASIEST,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
EASILY,0.0013709898546750755,0.00027419797093501506,5.000000000000001,0.19999999999999998,0.0
EASY,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
EAT,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EATING,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
ECOMI,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ECONOMIC,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
ECONOMICS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
ECONOMIES,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ECONOMY,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ECOSYSTEM,0.0016451878256100905,0.0016451878256100905,1.0,1.0,0.0
ED,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EDGE,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EDITION,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EDUCATION,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EFFECT,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EFFECTS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EFI,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EFT,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EGLD,0.0008225939128050452,0.0010967918837400603,0.75,1.3333333333333333,0.0
EH,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EIP,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EL,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
ELECTRONICS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
ELEN,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
ELEPHANT,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
ELIZABETH,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
ELLIOTT,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ELON,0.003290375651220181,0.003290375651220181,1.0,1.0,0.0
ELROND,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ELSE,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EMEREGENCY,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EMERGENCY,0.014532492459555799,0.003838771593090211,3.7857142857142856,0.2641509433962264,0.0
EMERGENY,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EMERGING,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EMOTIONS,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EMPLOYEE,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EMPLOYEES,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
END,0.008225939128050452,0.0013709898546750755,5.999999999999999,0.16666666666666669,0.0
ENDE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
ENDING,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ENDLESS,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ENDORSED,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
ENDS,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
ENDURANCE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
ENERGI,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ENERGY,0.00027419797093501506,0.0019193857965451055,0.14285714285714285,7.0,0.0
ENJ,0.0005483959418700301,0.0013709898546750755,0.39999999999999997,2.5000000000000004,0.0
ENJIN,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
ENOUGH,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
ENS,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
ENTER,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
ENTERED,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
ENTERING,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ENTERPRISE,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
ENTERPRISES,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
ENTERS,0.0008225939128050452,0.0008225939128050452,1.0,1.0,0.0
ENTIRE,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
ENTREVISTA,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
ENTRY,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EO,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EOM,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EOS,0.0010967918837400603,0.0005483959418700301,2.0,0.5,0.0
EOY,0.0005483959418700301,0.0010967918837400603,0.5,2.0,0.0
EPIC,0.0013709898546750755,0.0016451878256100905,0.8333333333333334,1.2,0.0
EPISODE,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EPL,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EQIFI,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EQUINOX,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
ERA,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
ERC,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
ERG,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
ERRUPTS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
ERS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
ERUPT,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
ERUPTING,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ERUPTION,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
ERUPTS,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
ESCALATE,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ESCALATES,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
ESCROW,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
ESG,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
ESOPs,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ESSENTIAL,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EST,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ESTATE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
ESTIMATES,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ETC,0.0005483959418700301,0.0010967918837400603,0.5,2.0,0.0
ETERNAL,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ETF,0.0010967918837400603,0.0016451878256100905,0.6666666666666666,1.5,0.0
ETFs,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
ETH,0.026323005209761448,0.014258294488620784,1.8461538461538463,0.5416666666666666,0.0
ETHBTC,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ETHDOGEBRIDGE,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
ETHER,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
ETHEREUM,0.07183986838497396,0.013984096517685769,5.137254901960785,0.1946564885496183,0.010641756759195396
ETHERUM,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
ETHGATE,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
ETN,0.0008225939128050452,0.00027419797093501506,3.0,0.3333333333333333,0.0
ETORO,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EU,0.0005483959418700301,0.0016451878256100905,0.3333333333333333,3.0,0.0
EUPHORIA,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EUPHORIC,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EURO,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EV,0.00027419797093501506,0.0013709898546750755,0.19999999999999998,5.000000000000001,0.0
EVALUATION,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EVE,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
EVEN,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
EVENT,0.0010967918837400603,0.0005483959418700301,2.0,0.5,0.0
EVENTS,0.0010967918837400603,0.0010967918837400603,1.0,1.0,0.0
EVENTUALLY,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EVER,0.003290375651220181,0.0024677817384151355,1.3333333333333335,0.7499999999999999,0.0
EVERDOME,0.00027419797093501506,0.003564573622155196,0.07692307692307691,13.0,0.0
EVERGRANDE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EVERLENS,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EVERRISE,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EVERY,0.0010967918837400603,0.0008225939128050452,1.3333333333333333,0.75,0.0
EVERYBODY,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
EVERYONE,0.003838771593090211,0.003290375651220181,1.1666666666666665,0.8571428571428572,0.0
EVERYTHING,0.004935563476830271,0.0019193857965451055,2.571428571428571,0.3888888888888889,0.0
EVERYTHINIG,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EVERYWHERE,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
EVIDENCE,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
EVM,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EVOLUTION,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EVage,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EVs,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
EWT,0.00027419797093501506,0.0016451878256100905,0.16666666666666666,6.0,0.0
EX,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EXACT,0.004387167534960241,0.0008225939128050452,5.333333333333333,0.1875,0.0
EXACTLY,0.0021935837674801205,0.0019193857965451055,1.1428571428571428,0.875,0.0
EXAMPLE,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EXCAHNGE,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EXCEED,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EXCHANGE,0.003016177680285166,0.003564573622155196,0.8461538461538461,1.1818181818181817,0.0
EXCHANGES,0.0010967918837400603,0.0005483959418700301,2.0,0.5,0.0
EXCITED,0.0013709898546750755,0.0005483959418700301,2.5000000000000004,0.39999999999999997,0.0
EXCITEMENT,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EXCITING,0.00027419797093501506,0.0008225939128050452,0.3333333333333333,3.0,0.0
EXCLUSIVE,0.0005483959418700301,0.0008225939128050452,0.6666666666666666,1.5,0.0
EXECUTIVE,0.0010967918837400603,0.003016177680285166,0.3636363636363636,2.7500000000000004,0.0
EXHAUSTION,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EXISTS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EXIT,0.0016451878256100905,0.0005483959418700301,3.0,0.3333333333333333,0.0
EXITING,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EXLODE,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EXPAND,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EXPANDING,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EXPANSIONS,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
EXPECT,0.0008225939128050452,0.0005483959418700301,1.5,0.6666666666666666,0.0
EXPECTATIONS,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
EXPECTED,0.0008225939128050452,0.0013709898546750755,0.6,1.6666666666666667,0.0
EXPECTING,0.0005483959418700301,0.0005483959418700301,1.0,1.0,0.0
EXPECTS,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EXPERT,0.00027419797093501506,0.0005483959418700301,0.5,2.0,0.0
EXPERTS,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
EXPIRING,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
EXPLAIN,0.0005483959418700301,0.00027419797093501506,2.0,0.5,0.0
EXPLAINED,0.003838771593090211,0.0024677817384151355,1.5555555555555556,0.6428571428571428,0.0
EXPLAINS,0.0010967918837400603,0.00027419797093501506,4.0,0.25,0.0
EXPLODE,0.012887304633945709,0.009596928982725527,1.342857142857143,0.7446808510638298,0.0
EXPLODED,0.00027419797093501506,0.0010967918837400603,0.25,4.0,0.0
EXPLODES,0.0005483959418700301,0.0016451878256100905,0.3333333333333333,3.0,0.0
EXPLODING,0.003564573622155196,0.0021935837674801205,1.625,0.6153846153846153,0.0
EXPLOIT,0.00027419797093501506,0.00027419797093501506,1.0,1.0,0.0
